"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,69.464028,,
"USA","United States","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,70.374771,,
"USA","United States","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,72.431923,,
"USA","United States","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,75.053196,,
"USA","United States","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,77.344423,,
"USA","United States","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,81.940436,,
"USA","United States","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,86.873391,,
"USA","United States","T_GDPHRS","GDP per hour worked","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,91.497194,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,115473.21581,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,118567.73081,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,121154.25215,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,122437.38443,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,126128.52026,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,130806.98599,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,134744.52166,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,142173.85217,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,152451.67481,,
"USA","United States","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,160484.41854,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2013","2013","USD","US Dollar","0","Units",,,54664.531906,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2014","2014","USD","US Dollar","0","Units",,,55605.423813,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2015","2015","USD","US Dollar","0","Units",,,56796.897362,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2016","2016","USD","US Dollar","0","Units",,,57385.617752,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2017","2017","USD","US Dollar","0","Units",,,58391.027116,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,59769.549073,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,60925.555458,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,59348.043615,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,62683.986111,,
"USA","United States","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,63658.954667,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2013","2013","USD","US Dollar","0","Units",,,68.441064,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2014","2014","USD","US Dollar","0","Units",,,68.821954,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2015","2015","USD","US Dollar","0","Units",,,69.464028,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2016","2016","USD","US Dollar","0","Units",,,69.71228,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2017","2017","USD","US Dollar","0","Units",,,70.487768,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,71.402922,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,72.368009,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,75.669012,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,76.707569,,
"USA","United States","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,75.476015,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2013","2013","USD","US Dollar","0","Units",,,118574.62294,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2014","2014","USD","US Dollar","0","Units",,,119668.0901,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2015","2015","USD","US Dollar","0","Units",,,121154.25215,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2016","2016","USD","US Dollar","0","Units",,,121284.78783,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2017","2017","USD","US Dollar","0","Units",,,122743.0889,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,124445.07914,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,126074.93182,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,131292.38085,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,134611.96059,,
"USA","United States","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,132383.56128,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2016","2016","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2017","2017","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2016","2016","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2017","2017","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2016","2016","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2017","2017","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2016","2016","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2017","2017","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",100,,
"USA","United States","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",100,,
